1.05 0.597183 0.256661 0.173648 0.0786547 4.14997 0.968536 0.654637 0.507559 0.194132 0.0304366 3.71074 2.33502 0.647914 0.627275 0.186348 0.00565203 3.54711 3.2956 
1.15 0.54384 0.272393 0.178543 0.0639497 3.40303 1.1686 0.548322 0.410268 0.151928 0.017506 3.84725 2.51696 0.538615 0.506536 0.161828 0.0050135 3.39503 3.06584 
1.3 0.259981 0.144649 0.138287 0.0715559 2.34298 0.598317 0.324771 0.285769 0.108253 0.0145383 3.25041 2.38255 0.397298 0.359756 0.129699 0.003158 3.1095 2.72928 
1.5 0.182153 0.073257 0.0487549 0.0219766 4.40904 0.993012 0.232655 0.192874 0.0789163 0.00886309 3.13368 2.27494 0.24769 0.23623 0.100463 0.00289701 2.50978 2.30748 
1.7 0.523757 0.027225 0.0289163 0.0115944 19.5395 0.679091 0.161161 0.114788 0.059737 0.00732781 2.86471 1.78141 0.159649 0.152018 0.0755598 0.00238626 2.15287 1.97288 
1.9 0.100249 0.0221567 0.0314882 0.013916 3.55658 0.435189 0.116513 0.0707032 0.0428075 0.00622506 2.89733 1.50767 0.107559 0.101674 0.0638507 0.00204726 1.71458 1.56383 
2.1 0.0248379 0.00074418 0.0475793 0.0189858 0.581903 0.0101047 0.0641788 0.0490576 0.0350505 0.00465091 1.92977 1.30302 0.072795 0.0674029 0.0512987 0.00175212 1.44172 1.2904 
2.3 0.00436502 0 0.0120758 0.00658989 0.386628 -0.02516 0.0467509 0.0326224 0.0326505 0.00445586 1.49561 0.927749 0.0493407 0.0457976 0.0448393 0.00175138 1.12016 1.00022 
2.8 0.0332238 0.00626336 0.0274486 0.014743 1.41972 0.121731 0.0152971 0.0121171 0.0243434 0.00244273 0.650306 0.475888 0.0211411 0.0198606 0.0286448 0.000678973 0.74544 0.686109 
3.6 0.00548491 0 0.00780805 0.00527934 0.783202 -0.0527913 0.00432314 0.0016114 0.0102842 0.00113779 0.428932 0.151244 0.00529934 0.00442541 0.0152894 0.000416088 0.349669 0.286804 
4.4 0 0 0.0194899 0.016797 0 0 0.000892366 0.000309001 0.00576922 0.000686785 0.157792 0.0519836 0.00240629 0.00190529 0.00984583 0.000331408 0.246961 0.191239 
5.2 0 0 0.00129494 0.0011008 0 0 0.000767043 0.000310951 0.00418282 0.000712177 0.189118 0.0695901 0.00173412 0.00150052 0.00636303 0.000310381 0.277998 0.230985 
6 0 0 0.000834714 0.000655692 0 0 0.00056367 0.00015223 0.0014848 0.000289921 0.395582 0.0949724 0.00134684 0.000978122 0.00435266 0.000231695 0.316107 0.219667 
6.8 0 0 0.00422466 0.00422466 0 0 0.000296871 4.23001e-05 0.0014901 0.000373251 0.20386 0.0237561 0.000975705 0.000708072 0.00331139 0.000190023 0.300434 0.208752 
8.4 0 0 0.000161457 0.000161457 0 0 0.000224856 0.000107049 0.000885131 0.000147515 0.26285 0.113655 0.000657629 0.000473548 0.00181112 7.6563e-05 0.369001 0.256768 
10.8 0 0 0 0 -nan -nan 9.54025e-05 3.48229e-05 0.000289925 8.8818e-05 0.349679 0.0994906 0.000318346 0.000273018 0.000872399 5.40485e-05 0.374398 0.304432 
13.2 0 0 6.43701e-05 6.43701e-05 0 0 0.000111808 3.32786e-05 0.000167563 4.69045e-05 0.7011 0.169701 0.000233596 0.000159648 0.000464278 4.03966e-05 0.521955 0.328648 
16.8 0 0 0 0 -nan -nan 7.02425e-05 1.13194e-05 5.66995e-05 1.86967e-05 1.33428 0.160468 9.32999e-05 7.74189e-05 0.000185226 1.31743e-05 0.518385 0.404593 
21.6 0 0 0 0 -nan -nan 1.16949e-05 0 1.21856e-05 7.56523e-06 1.07247 -0.00825614 4.88713e-05 3.82883e-05 7.47562e-05 7.32625e-06 0.677918 0.48958 
26.4 0 0 7.11281e-05 7.11281e-05 0 0 8.92419e-07 0 1.24478e-06 8.8187e-07 0.797771 -0.0808422 2.52335e-05 1.97815e-05 3.68472e-05 4.70856e-06 0.719371 0.502341 
32 0 0 0 0 -nan -nan 0 0 3.70725e-06 3.70725e-06 0 0 1.0927e-05 7.85924e-06 2.05955e-05 3.59204e-06 0.575513 0.341544 
38.4 0 0 0 0 -nan -nan 1.34256e-05 0 0 0 -nan -nan 7.06692e-06 4.12546e-06 7.12562e-06 1.12923e-06 1.03991 0.535941 
44.8 0 0 0 0 -nan -nan 0 0 6.28155e-07 4.44173e-07 0 0 3.70508e-06 1.74836e-06 4.59057e-06 9.19493e-07 0.862135 0.345207 
54.4 0 0 0 0 -nan -nan 5.55672e-07 0 0 0 -nan -nan 2.93916e-06 9.5017e-07 1.19894e-06 1.65749e-07 2.53859 0.753428 
67.2 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 7.77339e-07 4.12351e-07 6.33483e-07 2.84424e-07 1.47487 0.412113 
80 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 3.04937e-07 1.61411e-07 1.71769e-07 5.50078e-08 1.99829 0.741927 
95 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 2.24449e-07 5.3069e-08 1.08208e-07 4.26342e-08 2.33375 0.35402 
141.8 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 2.33226e-08 7.13781e-09 9.33092e-09 2.44026e-09 2.67537 0.666251 
230 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 5.6411e-10 1.04509e-10 2.42712e-10 1.263e-10 2.5649 0.189885 
340 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 
500 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 
