1.05 0.0194916 0.000483143 0.128106 0.0307664 0.156329 0.00332075 0.025194 0.0139233 0.168827 0.0129983 0.150974 0.0807318 0.0331497 0.0298752 0.181306 0.00335198 0.183393 0.164223 
1.15 0.0460682 0 0.120871 0.0279624 0.386698 0 0.0265885 0.0132445 0.149302 0.0107424 0.179555 0.0872602 0.0266697 0.0219918 0.15246 0.00304921 0.175896 0.143485 
1.3 0.00634229 0.000254646 0.0967285 0.0302143 0.0697526 0.00212773 0.0136047 0.00692601 0.101599 0.00646239 0.13548 0.067253 0.0189488 0.0160064 0.123582 0.00191261 0.154012 0.128945 
1.5 0.00606332 0.000161303 0.0270033 0.00747026 0.235825 0.00490018 0.0108446 0.00554054 0.0847595 0.00883485 0.131118 0.0630334 0.0142999 0.0126567 0.0955195 0.00169999 0.150517 0.131928 
1.7 0.000669117 0 0.0341564 0.00773519 0.0198378 -0.00024803 0.00781726 0.00401298 0.0598252 0.00401066 0.132185 0.0662551 0.0114644 0.00932239 0.0733695 0.00163369 0.157447 0.126046 
1.9 0.0336266 0.000271863 0.0312531 0.0076449 1.09774 0.00766744 0.0064935 0.00331605 0.0452077 0.00358437 0.145912 0.0716321 0.00967881 0.00800284 0.058753 0.00120677 0.16576 0.135397 
2.1 0.0162654 0.000212775 0.0584168 0.0234105 0.289608 -0.00752917 0.00467302 0.00318535 0.0363183 0.00303895 0.13058 0.085795 0.00841429 0.00672518 0.047954 0.00102976 0.176582 0.139394 
2.3 0.0004527 0 0.0227962 0.00981558 0.0212217 -3.95908e-05 0.00409442 0.00274102 0.0289915 0.00241404 0.143314 0.0923807 0.00670948 0.00546591 0.0396087 0.000933208 0.170504 0.136957 
2.8 0.000564775 7.61975e-05 0.0134301 0.00452485 0.0455567 0.00419421 0.00234094 0.00170742 0.0205818 0.00110818 0.114885 0.0817366 0.00494012 0.00400106 0.026034 0.000388505 0.190673 0.152908 
3.6 0.000641562 0.000235078 0.00930502 0.00252504 0.0725171 0.0217183 0.00162322 0.00107293 0.0101961 0.000687575 0.161426 0.10322 0.0031885 0.00266538 0.0146531 0.000284708 0.219056 0.180655 
4.4 0.000184105 1.1714e-05 0.00833942 0.00508236 0.0250041 0.000218336 0.000753954 0.000538069 0.00555222 0.000442578 0.138197 0.0946433 0.00220552 0.00168479 0.00905434 0.000207296 0.245562 0.184506 
5.2 0.000525566 0 0.00371669 0.00247979 0.1557 -0.0142926 0.000749102 0.000485389 0.00359322 0.000363871 0.213302 0.130206 0.00153424 0.00131885 0.0057201 0.000171658 0.271419 0.227705 
6 8.1327e-05 0 0.00140736 0.000964791 0.0644304 -0.00604672 0.000715113 0.000388333 0.00234952 0.000257154 0.311562 0.159103 0.00116447 0.000948326 0.00400372 0.000137853 0.294988 0.233746 
6.8 0.000260611 0 0.00184522 0.00128701 0.167711 0 0.000393764 0.000185685 0.00150973 0.000192536 0.268351 0.118327 0.000881104 0.000682729 0.00304015 0.000111573 0.293866 0.221262 
8.4 0.000136138 3.90005e-06 0.000360434 0.000158624 0.402435 0.00330025 0.000239083 0.000141232 0.000883201 0.00010263 0.279709 0.153176 0.000580744 0.000473136 0.00160347 4.07051e-05 0.365537 0.292104 
10.8 9.64074e-05 3.70209e-06 8.84485e-05 4.25293e-05 1.18872 0.00958377 0.000148235 9.30158e-05 0.000331348 5.21313e-05 0.465155 0.262933 0.000297837 0.000267774 0.000786214 2.97776e-05 0.384749 0.335253 
