1.05 0.573004 0.359693 0.128106 0.0307664 4.99851 2.38426 0.607978 0.484868 0.168827 0.0129983 3.76267 2.73069 0.613461 0.594807 0.181306 0.00335198 3.42435 3.24035 
1.15 0.477475 0.270987 0.120871 0.0279624 4.30911 1.93513 0.50368 0.405574 0.149302 0.0107424 3.50559 2.59732 0.506563 0.482985 0.15246 0.00304921 3.36551 3.12669 
1.3 0.301715 0.191826 0.0967285 0.0302143 3.67784 1.55165 0.317794 0.295316 0.101599 0.00646239 3.24504 2.7936 0.362948 0.34599 0.123582 0.00191261 2.96524 2.77248 
1.5 0.206731 0.124238 0.0270033 0.00747026 8.58435 3.69776 0.227983 0.199195 0.0847595 0.00883485 2.86652 2.17901 0.235406 0.224534 0.0955195 0.00169999 2.49104 2.32428 
1.7 0.236964 0.0833135 0.0341564 0.00773519 7.23802 2.19805 0.14261 0.118961 0.0598252 0.00401066 2.46276 1.91614 0.151133 0.14416 0.0733695 0.00163369 2.08873 1.93693 
1.9 0.160837 0.0584115 0.0312531 0.0076449 5.4893 1.62528 0.0948468 0.077038 0.0452077 0.00358437 2.17685 1.63245 0.100891 0.0966132 0.058753 0.00120677 1.73576 1.62564 
2.1 0.03435 0.0138912 0.0584168 0.0234105 0.653829 0.171981 0.0605846 0.04446 0.0363183 0.00303895 1.72393 1.17128 0.0680852 0.0626919 0.047954 0.00102976 1.4345 1.29278 
2.3 0.0258382 0.0110878 0.0227962 0.00981558 1.28716 0.334048 0.0396018 0.0327411 0.0289915 0.00241404 1.40719 1.08439 0.0446699 0.0421188 0.0396087 0.000933208 1.13975 1.05072 
2.8 0.0191804 0.00711537 0.0134301 0.00452485 1.61159 0.419021 0.0154929 0.0126822 0.0205818 0.00110818 0.765902 0.603573 0.0195878 0.0189562 0.026034 0.000388505 0.757179 0.723348 
3.6 0.0021834 0.000367003 0.00930502 0.00252504 0.241492 0.0325966 0.00315332 0.00236382 0.0101961 0.000687575 0.313351 0.227752 0.00491719 0.00421622 0.0146531 0.000284708 0.33779 0.285658 
4.4 0.000184105 1.1714e-05 0.00833942 0.00508236 0.0250041 0.000218336 0.000753917 0.000538069 0.00555222 0.000442578 0.13819 0.0946433 0.00220557 0.00168826 0.00905434 0.000207296 0.245567 0.184887 
5.2 0.000525566 0 0.00371669 0.00247979 0.1557 -0.0142926 0.000749063 0.000485389 0.00359322 0.000363871 0.213291 0.130206 0.00153424 0.00131894 0.0057201 0.000171658 0.271419 0.22772 
6 8.1327e-05 0 0.00140736 0.000964791 0.0644304 -0.00604672 0.000715053 0.000388333 0.00234952 0.000257154 0.311536 0.159103 0.00116447 0.000948322 0.00400372 0.000137853 0.294988 0.233745 
6.8 0.000260611 0 0.00184522 0.00128701 0.167711 0 0.000393745 0.000185685 0.00150973 0.000192536 0.268338 0.118327 0.000881426 0.00068304 0.00304015 0.000111573 0.293975 0.221362 
8.4 0.000136138 3.90005e-06 0.000360434 0.000158624 0.402435 0.00330025 0.000239083 0.000141224 0.000883201 0.00010263 0.279709 0.153167 0.000580744 0.00047315 0.00160347 4.07051e-05 0.365537 0.292112 
10.8 9.64074e-05 3.70209e-06 8.84485e-05 4.25293e-05 1.18872 0.00958377 0.000148235 9.30158e-05 0.000331348 5.21313e-05 0.465155 0.262933 0.000297837 0.000267773 0.000786214 2.97776e-05 0.384749 0.335251 
13.2 7.68294e-05 0 6.85545e-05 3.48031e-05 1.20039 -0.0151532 0.000103675 4.72483e-05 0.000226054 5.56207e-05 0.493159 0.180392 0.000204813 0.000153222 0.000428865 2.22659e-05 0.488076 0.34826 
16.8 6.36926e-06 0 1.66325e-05 1.44257e-05 0.475346 -0.0267026 5.84223e-05 2.36648e-05 6.54142e-05 1.1125e-05 0.935401 0.336073 9.50229e-05 8.24436e-05 0.000191458 8.83023e-06 0.505999 0.422341 
