1.05 0.0101121 0 0.167551 0.0587083 0.0630843 0 0.035158 0.0115436 0.162767 0.0218726 0.21852 0.0684031 0.0343313 0.0293671 0.187633 0.00631978 0.184488 0.154796 
1.15 0.126669 0 0.0942334 0.036828 1.39371 -0.0495045 0.0281606 0.0133455 0.178924 0.0241987 0.160729 0.0713378 0.0267713 0.0196757 0.160805 0.00605246 0.168227 0.121011 
1.3 0.00201001 0 0.058185 0.0192287 0.0354639 -0.000918766 0.0206631 0.00624876 0.0921276 0.00942622 0.227151 0.0659143 0.0201193 0.0157037 0.12578 0.00352272 0.161198 0.123772 
1.5 0.00380171 0 0.0230996 0.00999142 0.171947 -0.00736784 0.0118728 0.00531648 0.120737 0.0298773 0.108389 0.0380109 0.0147442 0.0119475 0.0989026 0.00346534 0.150814 0.119824 
1.7 0 0 0.0480091 0.0185683 0 0 0.0130998 0.00336495 0.0736341 0.00928093 0.181422 0.0438039 0.0122135 0.00934308 0.0788327 0.00394178 0.157909 0.115914 
1.9 0 0 0.0385609 0.0162531 0 0 0.0144212 0.00327716 0.0603289 0.00728863 0.244188 0.0523184 0.00947052 0.00796546 0.0611079 0.00243013 0.156971 0.128659 
2.1 0 0 0.029638 0.0189967 0 0 0.00644271 0.00256985 0.0398603 0.00566251 0.165847 0.0615023 0.0088319 0.00657391 0.0481506 0.00190456 0.185522 0.135023 
2.3 0 0 0.0104421 0.00553845 0 0 0.00711857 0.00262478 0.0250296 0.0036902 0.290105 0.0997479 0.0074339 0.00567822 0.0380866 0.00158779 0.196943 0.14714 
2.8 0.000502502 0 0.00522139 0.0023337 0.100827 -0.0045876 0.00216608 0.00143517 0.0220584 0.00189865 0.0997809 0.0635923 0.00510472 0.00421702 0.026719 0.000762298 0.192703 0.156193 
3.6 0.00118339 0 0.00616729 0.00281106 0.206238 0 0.0025315 0.000427999 0.0125188 0.00183326 0.207585 0.0325264 0.00329809 0.00274469 0.015429 0.000570067 0.216383 0.175425 
4.4 0 0 0.00397006 0.00250588 0 0 0.000899396 0.000314295 0.00634439 0.00113951 0.147796 0.0461718 0.00243395 0.00155049 0.00895906 0.000381327 0.27573 0.170231 
5.2 0.00157837 0 0.000288707 0.000161607 5.86613 -0.399112 0.00108267 0.000260521 0.00462489 0.000876167 0.24125 0.0523343 0.00141226 0.00117225 0.00587852 0.000328659 0.245239 0.194666 
6 0 0 0 0 -nan -nan 0.000965299 0.000322491 0.00313052 0.000710085 0.318454 0.0929118 0.00121059 0.000893012 0.00419264 0.00026185 0.29553 0.207757 
6.8 0.000502502 0 0.000354193 0.000258726 1.58782 -0.169096 0.000584262 0.000131389 0.00186423 0.000416301 0.322697 0.0637724 0.000948814 0.000672463 0.00332648 0.000246062 0.29396 0.195579 
8.4 0.000316808 0 0.000254418 0.000212 1.43305 -0.187824 0.000299605 9.84174e-05 0.00075059 0.000173373 0.421448 0.117816 0.000580761 0.000457178 0.00162539 7.14999e-05 0.362489 0.276676 
10.8 0 0 3.15755e-05 2.34802e-05 0 0 0.00022979 4.44016e-05 0.000264857 8.46158e-05 0.916641 0.133104 0.000306516 0.000254416 0.000825629 5.98367e-05 0.381711 0.297671 
13.2 0 0 5.85493e-05 4.90698e-05 0 0 0.000108743 1.2017e-05 0.000191725 8.03746e-05 0.599645 0.0302174 0.000196541 0.000148541 0.000441503 3.72861e-05 0.458691 0.323277 
16.8 0 0 0 0 -nan -nan 9.09981e-05 1.88566e-05 6.9803e-05 2.23057e-05 1.41247 0.218813 9.80598e-05 8.04583e-05 0.000206267 1.87457e-05 0.494443 0.37231 
21.6 0 0 0 0 -nan -nan 3.92218e-05 0 2.07969e-05 6.63507e-06 1.98912 -0.0178044 5.03315e-05 3.96586e-05 7.72054e-05 8.13768e-06 0.675996 0.487986 
26.4 0 0 0 0 -nan -nan 1.61462e-05 0 1.04216e-05 6.353e-06 1.75383 0 2.79216e-05 1.86985e-05 4.06175e-05 4.58892e-06 0.714079 0.439378 
32 0 0 0 0 -nan -nan 2.58797e-05 0 1.06927e-06 1.06927e-06 30.0208 -4.27692 1.33579e-05 8.44779e-06 2.15597e-05 3.77347e-06 0.657389 0.353659 
38.4 0 0 0 0 -nan -nan 0 0 5.8898e-07 5.8898e-07 0 0 5.50639e-06 3.32919e-06 9.81254e-06 1.87569e-06 0.602922 0.303358 
44.8 0 0 0 0 -nan -nan 2.25001e-06 0 0 0 -nan -nan 4.59938e-06 1.73521e-06 5.39684e-06 1.43083e-06 0.934858 0.267452 
54.4 0 0 0 0 -nan -nan 1.64707e-06 0 0 0 -nan -nan 2.19348e-06 1.19497e-06 1.81243e-06 4.12505e-07 1.32123 0.568341 
67.2 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 7.02889e-07 2.27167e-07 8.48403e-07 2.71203e-07 0.94654 0.215285 
80 0 0 0 0 -nan -nan 0 0 5.53805e-07 5.53805e-07 0 0 4.59611e-07 1.28279e-07 1.86085e-07 7.69787e-08 2.79105 0.486461 
95 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 1.31772e-07 3.93019e-08 6.40817e-08 2.93595e-08 2.48361 0.400492 
141.8 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 1.86871e-08 8.8424e-09 4.10276e-08 2.10407e-08 0.552448 0.125372 
230 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 6.28811e-10 9.32722e-11 9.19437e-10 4.702e-10 0.761396 0.0556277 
340 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 
500 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 
