38.4 0 0 0 0 -nan -nan 1.34256e-05 0 0 0 -nan -nan 7.06692e-06 4.12546e-06 7.12562e-06 1.12923e-06 1.03991 0.535941 
44.8 0 0 0 0 -nan -nan 0 0 6.28155e-07 4.44173e-07 0 0 3.70508e-06 1.74836e-06 4.59057e-06 9.19493e-07 0.862135 0.345207 
54.4 0 0 0 0 -nan -nan 5.55672e-07 0 0 0 -nan -nan 2.93916e-06 9.5017e-07 1.19894e-06 1.65749e-07 2.53859 0.753428 
67.2 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 7.77339e-07 4.12351e-07 6.33483e-07 2.84424e-07 1.47487 0.412113 
80 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 3.04937e-07 1.61411e-07 1.71769e-07 5.50078e-08 1.99829 0.741927 
95 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 2.24449e-07 5.3069e-08 1.08208e-07 4.26342e-08 2.33375 0.35402 
141.8 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 2.33226e-08 7.13781e-09 9.33092e-09 2.44026e-09 2.67537 0.666251 
230 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 5.6411e-10 1.04509e-10 2.42712e-10 1.263e-10 2.5649 0.189885 
340 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 
500 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 0 0 0 0 -nan -nan 
